org,dest,km_linear,km_rota
3529005,3167806,505.4056186067174,721.0
3529005,3168101,410.0228556762857,604.0
3529005,3168309,705.8883792577892,1001.0
3529005,3168408,895.0461323216196,1259.0
3529005,3169307,480.9704711427847,673.0
3529005,3169703,926.8842415357797,1416.0
3529005,3170305,1116.6971350398176,1618.0
3529005,3170404,738.5479988670648,1006.0
3529005,3170602,427.0228786473063,636.0
3529005,3170750,581.8284699074395,784.0
3529005,3170800,760.1214340343948,1005.0
3529005,3171071,920.6559243390757,1420.0
3529005,3171105,321.78162443266035,536.0
3529005,3171303,752.4275036352773,1081.0
3529005,3171907,900.2489598070202,1297.0
3529005,3201159,927.5486095431689,1289.0
3529005,3201506,1011.1376464926263,1409.0
3529005,3202256,1035.6546857708868,1467.0
3529005,3202306,865.1224822586888,1159.0
3529005,3202504,1025.1683299538047,1448.0
3529005,3202603,954.846010193503,1284.0
3529005,3203205,1071.2699868225254,1513.0
3529005,3203353,1021.4699571124646,1431.0
3529005,3203601,1087.0925635114622,1559.0
3529005,3204005,1007.1353494084498,1474.0
3529005,3204252,1078.343766785384,1555.0
3529005,3204500,1007.521994349289,1406.0
3529005,3204807,868.7115986387861,1102.0
3529005,3205200,1016.2199502229581,1375.0
3529005,3300407,592.8090578556848,740.0
3529005,3300605,862.321114823168,1087.0
3529005,3300951,687.4047255057312,874.0
3529005,3301504,781.2949357835876,1023.0
3529005,3301603,765.1744940061968,1011.0
3529005,3301876,796.6350152596202,987.0
3529005,3302056,856.4806606937781,1199.0
3529005,3302502,704.1323129897388,880.0
3529005,3302601,615.0077467044048,817.0
3529005,3302858,672.6543232540125,834.0
3529005,3303609,643.2327207818151,810.0
3529005,3304110,578.8132443432304,725.0
3529005,3304144,659.3167372923176,822.0
3529005,3304508,660.2656635500356,833.0
3529005,3305133,831.5306424663579,1045.0
3529005,3305208,808.3624670847017,999.0
3529005,3305752,744.8494713568089,924.0
3529005,3305802,729.5281372473436,914.0
3529005,3500402,335.5139700388055,384.0
3529005,3501608,281.6477385706264,341.0
3529005,3501806,211.0983692301665,265.0
3529005,3502002,232.31342888400636,274.0
3529005,3502309,195.84253520569257,250.0
3529005,3502408,148.73728087972952,200.0
3529005,3502804,129.6149610788892,157.0
3529005,3503604,141.40586157613197,169.0
3529005,3504503,150.86533785354612,201.0
3529005,3504909,586.7949167421966,782.0
3529005,3505005,165.1259560509142,228.0
3529005,3506003,86.4007513859827,104.0
3529005,3506102,196.0249446412425,255.0
3529005,3506201,135.46008409563913,200.0
3529005,3506300,104.19383101338893,172.0
3529005,3506359,439.4972139360723,548.0
3529005,3506805,149.6089793223191,190.0
3529005,3507001,260.3260221313941,327.0
3529005,3507100,373.02781402058713,445.0
3529005,3508108,123.63255979923888,181.0
3529005,3508306,69.92776168580394,87.0
3529005,3508702,352.3408578970553,433.0
3529005,3509106,213.75929306613307,259.0
3529005,3509304,188.82178153777176,230.0
3529005,3509403,290.9714743485788,373.0
3529005,3509452,213.66703472065058,313.0
3529005,3511003,226.17811843766287,280.0
3529005,3511706,231.18746651377455,308.0
3529005,3512100,252.38708585912002,314.0
3529005,3512803,289.70450229094956,344.0
3529005,3512902,191.92479390061598,230.0
3529005,3513850,203.05835848627987,254.0
3529005,3514403,184.3356329627809,194.0
3529005,3514809,319.84511914174306,574.0
3529005,3514957,176.31673400861436,216.0
3529005,3515103,371.0152683120187,464.0
3529005,3515202,216.3357149110765,277.0
3529005,3515509,222.27197323534062,282.0
3529005,3515905,169.15715906897773,232.0
3529005,3516507,96.23784356616181,147.0
3529005,3516705,29.375917073330598,33.0
3529005,3518008,237.98366675734403,309.0
3529005,3518404,491.64546658592013,612.0
3529005,3519055,300.17014995772837,363.0
3529005,3519709,316.52591983598035,419.0
3529005,3519907,127.94156510410059,147.0
3529005,3520400,506.0812323329666,639.0
3529005,3520442,243.03457848215047,336.0
3529005,3520608,134.47961687769362,174.0
3529005,3521705,199.3676621817622,309.0
3529005,3521903,130.12922112901668,167.0
3529005,3522000,119.60923780544319,158.0
3529005,3522208,359.76782741187026,447.0
3529005,3522307,246.5402151526668,334.0
3529005,3522406,231.05426927237457,344.0
3529005,3522802,175.4546556292852,243.0
3529005,3524402,421.9143797069908,521.0
3529005,3525854,242.14601862404746,281.0
3529005,3527108,70.33790660639026,74.0
3529005,3527801,28.581235759780704,33.0
3529005,3529005,mesma cidade,mesma cidade
3529005,3529104,214.32266495625188,287.0
3529005,3529302,168.5381136165035,266.0
3529005,3529658,256.29234090849576,310.0
3529005,3529906,344.8127029610945,548.0
3529005,3530003,249.68532534176242,317.0
3529005,3530102,175.78411046619397,232.0
3529005,3530300,152.5129050579501,180.0
3529005,3530607,410.81755206906047,498.0
3529005,3531001,149.0991382005406,204.0
3529005,3531209,340.38206686547863,430.0
3529005,3531605,194.08136730106196,220.0
3529005,3532009,334.57263778958065,415.0
3529005,3532157,141.4790777181695,162.0
3529005,3532603,165.72862042016047,225.0
3529005,3532801,133.75701715321375,169.0
3529005,3533254,170.07561213358284,207.0
3529005,3533700,26.686529555676515,40.0
3529005,3533809,103.4951049901707,156.0
3529005,3533908,195.00249480213884,238.0
3529005,3534609,106.06666206231316,121.0
3529005,3535200,208.31188779386196,276.0
3529005,3535309,76.05011090647542,102.0
3529005,3535705,177.71523609065315,217.0
3529005,3535804,175.13927678347937,278.0
3529005,3536208,352.9970376949843,547.0
3529005,3536307,324.04876930631633,424.0
3529005,3537107,321.6615141366521,403.0
3529005,3537701,93.96905838074092,138.0
3529005,3537909,285.3962556129448,409.0
3529005,3538808,122.76885060577007,200.0
3529005,3538907,57.644213007079436,82.0
3529005,3539202,173.6089124749082,208.0
3529005,3540002,27.560746805437805,31.0
3529005,3540606,280.75274036911094,347.0
3529005,3541059,150.68608713645696,185.0
3529005,3541109,58.78389398664262,73.0
3529005,3541802,52.50350458285969,91.0
3529005,3542503,81.3868892103753,105.0
3529005,3542602,334.50961673937894,519.0
3529005,3542800,290.35370775265574,520.0
3529005,3543253,267.4041239983899,405.0
3529005,3544103,402.9307685407055,487.0
3529005,3545159,244.1860241983471,342.0
3529005,3545308,290.6930289082344,385.0
3529005,3545803,264.1469290200361,347.0
3529005,3546108,254.08556069176316,325.0
3529005,3547403,245.97345917694042,315.0
3529005,3547601,278.13258665996676,364.0
3529005,3548708,390.9547172949868,461.0
3529005,3548906,215.38459480122998,274.0
3529005,3549607,554.3506224086731,705.0
3529005,3549953,358.8765299572369,466.0
3529005,3550001,494.86210694669165,611.0
3529005,3551009,414.76552525574243,506.0
3529005,3551504,265.6814502482338,335.0
3529005,3551603,338.69737742779023,420.0
3529005,3551702,233.80198847792252,254.0
3529005,3552403,284.42916291190556,355.0
3529005,3553906,166.60684908451597,216.0
3529005,3554656,214.5177590816718,276.0
3529005,3554755,166.19665682731238,211.0
3529005,3555000,64.33601926162726,74.0
3529005,3555356,115.95338586059513,129.0
3529005,3555802,227.21007040978893,281.0
3529005,3556800,228.7326162465075,270.0
3529005,3557006,294.43856630070036,369.0
3529005,4100202,296.234274429375,522.0
3529005,4100301,434.17025733146875,559.0
3529005,4101705,333.52647014755684,375.0
3529005,4102000,446.4028916296534,533.0
3529005,4103008,369.77795056812573,452.0
3529005,4103156,579.6359720635721,756.0
3529005,4103479,417.2658561896975,474.0
3529005,4103602,96.29242897500684,113.0
3529005,4104600,519.2852984185226,631.0
3529005,4105300,515.0810714992446,604.0
3529005,4106209,393.06741513513435,511.0
3529005,4106852,257.8426740301551,310.0
3529005,4107538,518.9377875075063,640.0
3529005,4107801,276.36878008175785,333.0
3529005,4108007,165.69332036455893,205.0
3529005,4108205,417.9671212691887,507.0
3529005,4108320,455.9925373373098,514.0
3529005,4108502,491.718199428439,631.0
3529005,4108551,301.32113930587417,356.0
3529005,4108957,345.93936116316576,440.0
3529005,4109401,393.56653000177494,518.0
3529005,4110003,227.54206728480284,271.0
3529005,4110102,353.2162470816098,423.0
3529005,4111100,267.4046140031714,300.0
3529005,4111605,280.4758883748335,331.0
3529005,4111902,193.82209937272552,243.0
3529005,4112603,219.02338483532148,307.0
3529005,4112801,142.8477668948413,169.0
3529005,4113007,303.9356590508408,351.0
3529005,4113205,398.6007233866013,487.0
3529005,4113403,126.66623335930642,150.0
3529005,4114609,503.1277104885778,617.0
3529005,4115002,325.7215671854262,446.0
3529005,4115457,401.77715183011793,539.0
3529005,4115804,543.1008473509727,640.0
3529005,4115903,307.7982160704332,401.0
3529005,4116109,370.911905777215,439.0
3529005,4116406,206.5128794528339,293.0
3529005,4116703,426.25550130446226,511.0
3529005,4116901,263.08861160297175,329.0
3529005,4117255,516.2764617944498,664.0
3529005,4117271,324.60934661623645,457.0
3529005,4118600,453.1484612128579,578.0
3529005,4118709,437.3842880745461,531.0
3529005,4118907,421.607730274942,497.0
3529005,4119152,370.18053569802527,510.0
3529005,4119251,559.5801308144753,704.0
3529005,4120200,347.669307087649,456.0
3529005,4120408,259.65462423511616,318.0
3529005,4120705,153.51262067387012,176.0
3529005,4121000,372.4947329810137,484.0
3529005,4121109,285.9819823135096,357.0
3529005,4121356,387.4251770188456,474.0
3529005,4121802,118.42614241827526,130.0
3529005,4122107,234.11894189771752,289.0
3529005,4122172,275.21677701905793,353.0
3529005,4123204,170.86820288932043,216.0
3529005,4123600,206.9661633186736,280.0
3529005,4123824,514.5629594316721,620.0
3529005,4124103,126.17042261147948,138.0
3529005,4124400,571.6979545473562,732.0
3529005,4124707,187.90039774424798,240.0
3529005,4124806,493.24659081184274,681.0
3529005,4125001,277.94395629507056,323.0
3529005,4125605,418.25499713535976,507.0
3529005,4125753,501.6972669972911,624.0
3529005,4126009,164.8026949180897,208.0
3529005,4126272,475.20964026815943,630.0
3529005,4126306,227.7143603628879,274.0
3529005,4126405,126.37636753930795,141.0
3529005,4127106,241.54391599736562,308.0
3529005,4128625,416.8088037383151,513.0
3529005,4128807,412.40334380993,469.0
3529005,4200200,580.190666556022,808.0
3529005,4200309,565.9854713789422,805.0
3529005,4200606,624.1142173059164,821.0
3529005,4201505,681.9675454816825,945.0
3529005,4201703,533.5050829773575,742.0
3529005,4201901,569.596260413805,809.0
3529005,4202073,775.3607241679229,1029.0
3529005,4202099,609.937057425851,811.0
3529005,4202131,458.0798413898319,567.0
3529005,4203154,509.36423197628943,662.0
3529005,4203402,640.525032475685,832.0
3529005,4203907,601.2517803781684,779.0
3529005,4203956,701.4215535572728,914.0
3529005,4204152,622.0931459932079,834.0
3529005,4204194,601.9728361952681,849.0
3529005,4204459,557.5611989138104,764.0
3529005,4204509,477.9491457903024,630.0
3529005,4204806,573.7604838507542,735.0
3529005,4204905,632.1558376818364,833.0
3529005,4205175,572.0456274722347,784.0
3529005,4205191,756.8662769438206,1018.0
3529005,4206652,617.1867842755593,850.0
3529005,4206900,544.1982730053545,778.0
3529005,4207577,551.4004402646297,760.0
3529005,4207684,560.4025102943036,761.0
3529005,4207858,580.0913169157197,778.0
3529005,4208104,474.9361197638511,569.0
3529005,4208609,583.6946219331812,753.0
3529005,4208708,758.3003823925021,1031.0
3529005,4209177,546.7612307101684,743.0
3529005,4209805,595.5266337371237,861.0
3529005,4210035,571.058026066463,738.0
3529005,4210209,588.9808783685396,800.0
3529005,4210555,580.5723354268777,804.0
3529005,4211058,569.2815566009983,746.0
3529005,4211751,591.792110106873,771.0
3529005,4212056,600.6579436871561,783.0
3529005,4212239,624.7509082977999,853.0
3529005,4212809,525.8161137217626,688.0
3529005,4212908,602.6425149251211,846.0
3529005,4213500,568.5653370078938,742.0
3529005,4213708,564.2729733617396,777.0
3529005,4214003,542.3695983000143,786.0
3529005,4214508,522.9637413854429,678.0
3529005,4215307,532.8059447118818,684.0
3529005,4216008,626.5174794609867,884.0
3529005,4216107,552.5588457027409,748.0
3529005,4216404,781.4117764666773,1047.0
3529005,4216602,614.650027778275,796.0
3529005,4217550,594.4335899915537,826.0
3529005,4217709,769.6665723240826,1022.0
3529005,4217907,565.285108801006,769.0
3529005,4218251,494.98303401357634,641.0
3529005,4218350,706.0913849907383,1004.0
3529005,4218608,569.4331556038599,794.0
3529005,4218806,744.395986347869,1026.0
3529005,4218905,647.3016988045059,885.0
3529005,4219150,599.1265602962807,802.0
3529005,4219309,549.6479197432195,749.0
3529005,4219507,578.8487764185295,793.0
3529005,4219606,592.1819126777864,824.0
3529005,4219853,607.5277404129338,849.0
3529005,4300638,991.4147916343921,1420.0
3529005,4300646,663.0440269688808,928.0
3529005,4300802,754.5110163262323,946.0
3529005,4301107,897.0098556615326,1293.0
3529005,4301552,648.4617301828279,851.0
3529005,4301636,896.4777347643292,1187.0
3529005,4301909,917.7090849575327,1287.0
3529005,4301958,708.2396145117506,974.0
3529005,4302055,648.5449726478176,904.0
3529005,4302352,825.0266721724631,1045.0
3529005,4302378,715.4646087315458,1004.0
3529005,4302501,875.2450695397308,1149.0
3529005,4302659,834.7526303069949,1079.0
3529005,4302709,917.3874575282103,1314.0
3529005,4303301,826.7484282862904,1088.0
3529005,4303558,747.431562047742,958.0
3529005,4303707,812.4869946459089,1053.0
3529005,4303905,840.4367416696684,1078.0
3529005,4304200,880.3316007267443,1192.0
3529005,4304358,1103.0722564720636,1626.0
3529005,4305157,684.9249884927307,964.0
3529005,4305371,674.1867025434777,885.0
3529005,4305439,1324.7058581096728,1749.0
3529005,4305504,715.5696831631133,967.0
3529005,4305587,824.3092657376104,1081.0
3529005,4305603,763.1850213240305,1050.0
3529005,4305702,758.4126014917653,1035.0
3529005,4305801,684.6700148678391,942.0
3529005,4306502,971.8754637629274,1404.0
3529005,4306601,1077.069250506183,1476.0
3529005,4306734,736.4834753080861,1037.0
3529005,4306908,984.3504102647998,1400.0
3529005,4306973,673.0710735540212,859.0
3529005,4307203,634.0952864145356,882.0
3529005,4307500,796.7324165141158,1062.0
3529005,4307807,839.3362327922273,1095.0
3529005,4308003,894.3366611880775,1211.0
3529005,4308078,844.4190152831562,1098.0
3529005,4308300,796.2555651413031,1011.0
3529005,4308409,938.3809590003897,1275.0
3529005,4308458,811.6609658291179,1142.0
3529005,4308904,669.1410117526932,862.0
3529005,4309001,786.3032849440111,1035.0
3529005,4309100,805.6703121680606,1062.0
3529005,4309159,830.7848776405506,1056.0
3529005,4309407,766.5416019514146,1027.0
3529005,4309803,686.7380317395412,929.0
3529005,4310405,765.2328880856148,1049.0
3529005,4310702,630.3879032499472,881.0
3529005,4311106,939.8738680839361,1248.0
3529005,4311130,898.467214215215,1207.0
3529005,4311155,831.4759290266337,1113.0
3529005,4311502,1042.3526951277227,1543.0
3529005,4311627,834.3135159462477,1061.0
3529005,4311775,833.8686367774278,1120.0
3529005,4312252,907.3309043847669,1322.0
3529005,4312385,793.8501481457048,1052.0
3529005,4312401,851.1426370240715,1077.0
3529005,4312427,774.5094287646083,974.0
3529005,4312674,750.172087342207,955.0
3529005,4313037,940.0937426048756,1237.0
3529005,4313201,808.0394166823392,1028.0
3529005,4313391,891.9230065960115,1210.0
3529005,4313466,693.8923377016482,949.0
3529005,4313656,907.9159575936199,1194.0
3529005,4313706,715.0308235465465,993.0
3529005,4314068,858.513285793868,1222.0
3529005,4314159,840.7962408115927,1096.0
3529005,4314506,1090.1791341675016,1586.0
3529005,4314704,652.970380023828,928.0
3529005,4315073,793.6682645248351,1011.0
3529005,4315156,818.6604888758,1152.0
3529005,4315305,1118.398321521433,1459.0
3529005,4316105,681.1320813409608,936.0
3529005,4316303,833.3350111439289,1077.0
3529005,4316709,766.6726866042263,1079.0
3529005,4316972,1001.0098755651791,1532.0
3529005,4317202,784.1698131046999,1011.0
3529005,4317756,745.8071343692114,1019.0
3529005,4318424,655.3946117713749,857.0
3529005,4318465,797.9509544878069,1021.0
3529005,4318481,828.2829512327899,1057.0
3529005,4318507,1100.1115257628649,1457.0
3529005,4318606,643.2473795733798,871.0
3529005,4318614,836.0378096526644,1067.0
3529005,4318804,1033.3435012638322,1429.0
3529005,4319109,735.9065149576445,1040.0
3529005,4319364,704.6992666463921,990.0
3529005,4319505,836.8233626385165,1057.0
3529005,4319737,743.8341893816201,1041.0
3529005,4319752,812.2699770460279,1036.0
3529005,4320008,858.125179689355,1234.0
3529005,4320230,728.0733338534316,1011.0
3529005,4321006,777.631519503767,1049.0
3529005,4321402,693.1122197062472,923.0
3529005,4321857,669.6619203139985,915.0
3529005,4322707,876.872284059663,1165.0
3529005,4322905,634.5927117046291,812.0
3529005,4323358,694.8781945566858,913.0
3529005,5000708,635.0456935044605,753.0
3529005,5001003,262.17666073848216,337.0
3529005,5001904,246.341651139766,306.0
3529005,5002100,681.8972517305981,880.0
3529005,5002902,401.21720601808573,482.0
3529005,5003108,581.2270741129128,717.0
3529005,5003454,435.5655553590486,555.0
3529005,5003801,461.6758872567675,607.0
3529005,5003900,548.1849836284784,717.0
3529005,5004502,496.0506966704373,632.0
3529005,5004809,501.0197793127928,591.0
3529005,5005608,706.8003766916487,821.0
3529005,5005707,448.3101806509112,614.0
3529005,5006309,341.9434863945963,389.0
3529005,5007406,623.6798219874612,812.0
3529005,5007695,562.0122341335791,746.0
3529005,5008404,464.6551542147512,599.0
3529005,5100250,1500.242476579074,2101.0
3529005,5100409,692.740609161712,850.0
3529005,5100508,1091.0615257012505,1511.0
3529005,5101902,1390.3846805358125,1886.0
3529005,5103106,873.854348230681,1109.0
3529005,5103379,1666.3956040770875,2255.0
3529005,5103502,1151.7374865008028,1494.0
3529005,5103809,1190.01867319251,1699.0
3529005,5104559,1364.6142220139045,1891.0
3529005,5105002,1213.1070448236364,1720.0
3529005,5105200,847.1090868906,1156.0
3529005,5105234,1133.5635391730866,1628.0
3529005,5105507,1318.5610728529846,1832.0
3529005,5105622,1118.967063385442,1607.0
3529005,5106000,1123.1762432328187,1541.0
3529005,5106158,1608.1349429958225,2312.0
3529005,5106190,1359.6329687321638,1911.0
3529005,5106208,973.2795572433037,1331.0
3529005,5106257,893.9140467120361,1088.0
3529005,5106455,992.3815174281219,1389.0
3529005,5106752,1243.344998040453,1754.0
3529005,5107354,1306.6799039188136,1609.0
3529005,5107875,1351.9814775396171,1808.0
3529005,5107909,1310.209909104509,1792.0
3529005,5107958,1239.6101583150028,1555.0
3529005,5108006,1255.3862015524624,1740.0
3529005,5108055,1411.4704802409738,1942.0
3529005,5108303,1272.9561616867995,1957.0
3529005,5108402,973.3994214201589,1319.0
3529005,5200175,829.6749181409003,1124.0
3529005,5200209,473.70406843454856,575.0
3529005,5200555,890.2059704905004,1034.0
3529005,5201702,729.0151307193527,938.0
3529005,5203302,598.0158603017553,690.0
3529005,5203559,627.3344712325348,736.0
3529005,5203575,957.5246313175007,1156.0
3529005,5203906,455.2914572920974,537.0
3529005,5204201,617.816896737276,876.0
3529005,5204250,412.4598799630963,539.0
3529005,5204706,893.1916131715265,1004.0
3529005,5204805,553.6570321816556,777.0
3529005,5204854,660.5422191581881,762.0
3529005,5205000,751.7465321505036,877.0
3529005,5205406,765.5187844220227,881.0
3529005,5205802,711.2819194419224,812.0
3529005,5206206,680.825050286404,888.0
3529005,5206404,832.1223815869996,1025.0
3529005,5207402,538.8291474339845,689.0
3529005,5207535,750.1670989475311,910.0
3529005,5208103,954.8449976598345,1094.0
3529005,5208301,1053.7852416487153,1433.0
3529005,5208509,490.4032398358916,710.0
3529005,5209705,580.7180738862849,669.0
3529005,5209804,830.6729748449625,962.0
3529005,5210000,654.1748702879166,750.0
3529005,5210158,784.9574815170497,912.0
3529005,5210802,384.9200365078248,474.0
3529005,5211404,668.2014783839778,771.0
3529005,5212303,635.4399065384636,761.0
3529005,5212808,906.1143549296487,1049.0
3529005,5212907,486.8335441768722,741.0
3529005,5213087,971.4644545214393,1206.0
3529005,5213509,1044.0129389580425,1351.0
3529005,5213707,715.4247176122508,888.0
3529005,5213806,507.44109868590056,583.0
3529005,5213905,676.0095388968391,852.0
3529005,5214002,829.4908984524011,1004.0
3529005,5214408,624.1367023476906,773.0
3529005,5214705,796.7810848605178,928.0
3529005,5214879,880.4334371773584,1031.0
3529005,5215256,991.1043841975437,1163.0
3529005,5215306,602.642391005178,852.0
3529005,5215702,592.6358615258035,746.0
3529005,5216304,371.9195572045509,494.0
3529005,5216403,566.4435262213354,774.0
3529005,5216452,563.3466603688421,732.0
3529005,5217401,570.2667987438371,819.0
3529005,5218789,506.1134190702553,628.0
3529005,5218805,471.67594671556054,653.0
3529005,5219209,564.2167242394362,721.0
3529005,5219407,638.739060130832,795.0
3529005,5219506,680.4051208746095,788.0
3529005,5219738,637.3888117847058,732.0
3529005,5220009,894.5739615323431,1136.0
3529005,5220264,586.3028981141227,714.0
3529005,5220686,932.1436193115646,1240.0
3529005,5221809,555.9540539384848,797.0
3529005,5222203,857.06921695141,1146.0
3529658,1100015,1494.0144024773983,2015.0
3529658,1100098,1458.609449778801,1933.0
3529658,1100130,1707.1930122494393,2280.0
3529658,1100148,1549.061626173742,2028.0
3529658,1100296,1490.3906965718843,1988.0
3529658,1100338,1873.909211635874,2518.0
3529658,1100346,1574.528016253373,2062.0
3529658,1100502,1528.6399339807197,1993.0
3529658,1101005,1677.4698406845368,2172.0
3529658,1200054,2261.5715468918665,3234.0
3529658,1200179,2109.2661788574233,2973.0
3529658,1200328,2584.724445828006,3566.0
3529658,1200385,2086.3338389618298,2881.0
3529658,1200427,2738.6351103082484,3556.0
3529658,1200450,2126.3048180114574,2921.0
3529658,1300102,2164.4844407884357,3560.0
3529658,1300631,2132.2931766048323,3561.0
3529658,1300805,1987.9946084432995,3634.0
3529658,1301209,2239.258042407761,3747.0
3529658,1301605,2592.5193970826504,4196.0
3529658,1301803,2634.378042830259,3467.0
3529658,1301902,2062.829715170407,3583.0
3529658,1301951,2407.1947238042103,nao existe caminho entre os dois locais
3529658,1302504,2147.438062523619,3414.0
3529658,1303007,2146.433239690088,nao existe caminho entre os dois locais
3529658,1303403,2021.6273698753093,3036.0
3529658,1303502,2235.2723921325605,3138.0
3529658,1303601,2778.0519866557765,nao existe caminho entre os dois locais
3529658,1303700,2689.878080752805,4509.0
3529658,1400027,2882.6129171420594,4242.0
3529658,1400456,2915.6824783188426,4300.0
3529658,1501402,2088.5890225655703,2496.0
3529658,1501451,1979.2562009805442,2700.0
3529658,1501725,1856.9469584289513,2476.0
3529658,1501907,2059.7759899880116,2415.0
3529658,1501956,2060.6141050399483,2571.0
3529658,1502764,1306.3200733961733,1777.0
3529658,1502905,2154.4749924647995,2486.0
3529658,1503077,2030.0863701323249,2416.0
3529658,1503101,2109.216902060131,2578.0
3529658,1503507,2048.9762312390303,2344.0
3529658,1503606,1710.3411082192038,2420.0
3529658,1504307,2162.7432344641925,2464.0
3529658,1504406,2157.4466214015706,2501.0
3529658,1504950,1998.3993251749953,2329.0
3529658,1505205,1959.283955790316,2449.0
3529658,1505403,2090.7326288202685,2415.0
3529658,1505437,1399.0471823955895,1948.0
3529658,1505494,1593.9380717569413,1905.0
3529658,1506161,1412.356136184306,1774.0
3529658,1506187,1722.8964106984242,2028.0
3529658,1506195,1829.1655793126952,2514.0
3529658,1507151,1614.984205830555,1879.0
3529658,1507458,1546.117834505792,1775.0
3529658,1507805,1842.5078996200311,2445.0
3529658,1507961,2132.2506236158974,2451.0
3529658,1508084,1463.2701633110155,1956.0
3529658,1508159,1838.6004993235535,2624.0
3529658,1600055,2325.733400574251,3225.0
3529658,1600154,2338.3252794251625,3206.0
3529658,1600600,2225.904449706139,3012.0
3529658,1701309,1469.9177516200546,1691.0
3529658,1702000,791.73611881089,1025.0
3529658,1702554,1633.727539095891,1905.0
3529658,1703073,1394.1324216425296,1690.0
3529658,1703305,1251.6935569246934,1493.0
3529658,1703826,1572.4190916220955,1820.0
3529658,1703867,911.5111936042497,1102.0
3529658,1706001,1302.5425209066057,1567.0
3529658,1707207,1202.0797710861882,1424.0
3529658,1707306,970.0441623567939,1197.0
3529658,1707652,884.3050466516595,1072.0
3529658,1708254,1233.824417018779,1435.0
3529658,1708304,1258.1094349605262,1529.0
3529658,1709302,1265.9529021025369,1461.0
3529658,1711100,1284.2880130247354,1519.0
3529658,1712454,1560.34282764354,1805.0
3529658,1712504,1137.0323219633485,1409.0
3529658,1712702,1140.6748866574924,1539.0
3529658,1713957,1442.9251194437036,1703.0
3529658,1714302,1547.0497645395565,1794.0
3529658,1715101,1145.6769344446782,1438.0
3529658,1716307,1394.4697469011792,1694.0
3529658,1716505,1235.6052801696724,1489.0
3529658,1717008,1034.4145824233997,1301.0
3529658,1717503,1070.5335664388997,1302.0
3529658,1720200,1638.129286799744,1910.0
3529658,1720655,1014.6472100734145,1267.0
3529658,1720903,964.4949946567314,1227.0
3529658,1721307,1314.4843579431545,1543.0
3529658,2100055,1712.077792480261,1966.0
3529658,2100402,1850.2858256043717,2217.0
3529658,2100600,1679.7698162824101,1957.0
3529658,2100709,1971.8755272040376,2440.0
3529658,2100956,1730.7131043604377,2078.0
3529658,2101004,1938.8498921721996,2365.0
3529658,2101251,2006.26960321059,2470.0
3529658,2101608,1709.8062857176121,2076.0
3529658,2102077,1842.180323863827,2234.0
3529658,2102705,1938.9926734701185,2421.0
3529658,2102903,2140.1652219524253,2598.0
3529658,2103000,1854.3014648680871,2342.0
3529658,2103174,1997.6741978597702,2513.0
3529658,2103604,1896.9828535528588,2321.0
3529658,2104057,1513.6315113812714,1775.0
3529658,2104073,1500.897260857193,1890.0
3529658,2104099,1579.02923294648,2040.0
3529658,2105401,1970.3121797682663,2438.0
3529658,2105427,1791.3549407555806,2025.0
3529658,2105500,1667.2012833098333,1911.0
3529658,2105609,1786.0780413691245,2226.0
3529658,2105807,1819.3489805958366,2208.0
3529658,2106102,1565.5389342238889,2158.0
3529658,2106904,1920.4766181850016,2327.0
3529658,2107209,1979.368922390273,2503.0
3529658,2107308,1633.5649032495041,2223.0
3529658,2107357,1979.5184966086342,2399.0
3529658,2107704,1669.9196686994128,2223.0
3529658,2108108,1814.689520192776,2206.0
3529658,2108207,1813.9412068503764,2232.0
3529658,2108256,1971.414805555702,2396.0
3529658,2108454,1860.9393214566467,2285.0
3529658,2108603,2008.0548697927127,2459.0
3529658,2109106,1765.9141427281568,2171.0
3529658,2109205,2006.0119891502193,2502.0
3529658,2109270,2013.161992555244,2475.0
3529658,2110005,1837.0742600820267,2237.0
3529658,2110039,2011.0029351333892,2428.0
3529658,2110302,1803.3264163532679,2223.0
3529658,2110401,1994.7922383608066,2566.0
3529658,2110500,2003.9953326031732,2482.0
3529658,2111029,1884.8284160802154,2399.0
3529658,2111532,1663.7833588644833,1988.0
3529658,2111607,1533.6875610608074,2089.0
3529658,2111672,1768.9710697346786,2135.0
3529658,2111763,1671.3718671163738,1925.0
3529658,2112100,1891.301415870052,2325.0
3529658,2112274,1884.2458192356348,2285.0
3529658,2112308,1725.09876587548,2159.0
3529658,2112902,1922.372288716886,2353.0
3529658,2200608,1761.1381667910618,2264.0
3529658,2201309,1245.8983204361004,1624.0
3529658,2201408,1801.1752053967557,2310.0
3529658,2201770,1959.492488584402,2522.0
3529658,2201903,1375.5641818983709,1788.0
3529658,2201988,1553.421863559396,2032.0
3529658,2202117,1598.7250764318023,2154.0
3529658,2202133,1758.6478134115712,2329.0
3529658,2202208,1926.0945086921447,2459.0
3529658,2202505,1428.521720646953,1845.0
3529658,2202604,1901.38629298545,2565.0
3529658,2202752,1506.9609020312575,1911.0
3529658,2203354,1472.9960716473079,1980.0
3529658,2203404,1737.6219404184455,2323.0
3529658,2203453,1532.2973391221624,2031.0
3529658,2204154,1759.8499921670762,2340.0
3529658,2205151,1679.0781018848625,2268.0
3529658,2205201,1728.4560451976276,2299.0
3529658,2205508,1898.5181969981984,2440.0
3529658,2205557,1925.105469631798,2472.0
3529658,2205607,1583.1712355521859,2067.0
3529658,2205904,1504.058270684162,1940.0
3529658,2206100,2008.7268088524509,2588.0
